,0,1,2,3,4,5,6,7,8,9,10,11
78,0.11336687,0.0,0.0,0.0,0.039804682,0.0,0.0,0.022339255,0.1390349,0.0,0.012184963,0.0
79,0.120584175,0.0,0.0,0.0,0.048161924,0.0,0.0,0.023213893,0.14708252,0.0,0.01273559,0.0
80,0.12734696,0.0,0.0,0.0,0.056066975,0.0,0.0,0.023982748,0.15451533,0.0,0.013326108,0.0
81,0.13367963,0.0,0.0,0.0,0.0634114,0.0,0.0,0.024489418,0.16130704,0.0,0.013915002,0.0
82,0.13934973,0.0,0.0,0.0,0.069884315,0.0,0.0,0.02501057,0.167298,0.0,0.014530107,0.0
83,0.14435162,0.0,0.0,0.0,0.07549496,0.0,0.0,0.025327712,0.17249769,0.0,0.0151061565,0.0
84,0.1486931,0.0,0.0,0.0,0.08010933,0.0,0.0,0.02572003,0.17694643,0.0,0.015684843,0.0
85,0.15224904,0.0,0.0,0.0,0.08349274,0.0,0.0,0.026098728,0.18049811,0.0,0.016259521,0.0
86,0.15497485,0.0,0.0,0.0,0.085845515,0.0,0.0,0.026464924,0.18322277,0.0,0.016768605,0.0
87,0.15706134,0.0,0.0,0.0,0.0872366,0.0,0.0,0.027038231,0.18539648,0.0,0.017237887,0.0
88,0.15843081,0.0,0.0,0.0,0.08734283,0.0,0.0,0.027614072,0.18670072,0.0,0.017671376,0.0
89,0.15906255,0.0,0.0,0.0,0.086537436,0.0,0.0,0.028293192,0.1874042,0.0,0.01803258,0.0
90,0.15918294,0.0,0.0,0.0,0.08476254,0.0,0.0,0.028974563,0.18750153,0.0,0.01840578,0.0
91,0.15865758,0.0,0.0,0.0,0.08230361,0.0,0.0,0.029846609,0.1871759,0.0,0.01855269,0.0
92,0.15781707,0.0,0.0,0.0,0.07918671,0.0,0.0,0.030632943,0.18643136,0.0,0.018782243,0.0
93,0.15653959,0.0,0.0,0.0,0.075584665,0.0,0.0,0.031418443,0.18529959,0.0,0.01883632,0.0
94,0.15503082,0.0,0.0,0.0,0.071782306,0.0,0.0,0.032202825,0.1840439,0.0,0.018771842,0.0
95,0.15341502,0.0,0.0,0.0,0.06780703,0.0,0.0,0.032887578,0.18258955,0.0,0.018749088,0.0
96,0.15172629,0.0,0.0,0.0,0.06408861,0.0,0.0,0.033496603,0.18123558,0.0,0.018515572,0.0
97,0.15021385,0.0,0.0,0.0,0.060749948,0.0,0.0,0.03403382,0.1800426,0.0,0.018237874,0.0
98,0.14881098,0.0,0.0,0.0,0.05794649,0.0,0.0,0.03446804,0.17902544,0.0,0.017863423,0.0
99,0.14777581,0.0,0.0,0.0,0.055810943,0.0,0.0,0.034758642,0.17833024,0.0,0.017494828,0.0
100,0.14704138,0.0,0.0,0.0,0.054556563,0.0,0.0,0.034960717,0.17802572,0.0,0.017065093,0.0
101,0.14686012,0.0,0.0,0.0,0.054414198,0.0,0.0,0.03507538,0.17834353,0.0,0.01660961,0.0
102,0.14713076,0.0,0.0,0.0,0.05516343,0.0,0.0,0.035031393,0.17897189,0.0,0.01622644,0.0
103,0.14782095,0.0,0.0,0.0,0.056892097,0.0,0.0,0.034755826,0.17994784,0.0,0.01588048,0.0
104,0.14898656,0.0,0.0,0.0,0.05962804,0.0,0.0,0.034508914,0.1814552,0.0,0.015580833,0.0
105,0.15066543,0.0,0.0,0.0,0.06317364,0.0,0.0,0.034029305,0.18329397,0.0,0.015417352,0.0
106,0.15266341,0.0,0.0,0.0,0.06745468,0.0,0.0,0.033433065,0.18537323,0.0,0.015285924,0.0
107,0.15495402,0.0,0.0,0.0,0.072280586,0.0,0.0,0.032659784,0.18759534,0.0,0.015281543,0.0
108,0.1575101,0.0,0.0,0.0,0.07752651,0.0,0.0,0.031755403,0.18995082,0.0,0.015357479,0.0
109,0.1601225,0.0,0.0,0.0,0.08311115,0.0,0.0,0.030834585,0.19238043,0.0,0.015416011,0.0
110,0.16283432,0.0,0.0,0.0,0.08868791,0.0,0.0,0.029694155,0.19464171,0.0,0.01559031,0.0
111,0.16544619,0.0,0.0,0.0,0.09422682,0.0,0.0,0.028508067,0.19675687,0.0,0.015810892,0.0
112,0.16793393,0.0,0.0,0.0,0.09965645,0.0,0.0,0.027146906,0.19861817,0.0,0.016071573,0.0
113,0.17018577,0.0,0.0,0.0,0.10490322,0.0,0.0,0.025915444,0.2003239,0.0,0.016205564,0.0
114,0.17231704,0.0,0.0,0.0,0.10963112,0.0,0.0,0.024569884,0.20166998,0.0,0.016525805,0.0
115,0.17410474,0.0,0.0,0.0,0.11400589,0.0,0.0,0.023193702,0.20271975,0.0,0.016747162,0.0
116,0.17555489,0.0,0.0,0.0,0.1178799,0.0,0.0,0.022022948,0.20345968,0.0,0.016990945,0.0
117,0.17674994,0.0,0.0,0.0,0.121184334,0.0,0.0,0.020867512,0.20394771,0.0,0.017196432,0.0
118,0.17757872,0.0,0.0,0.0,0.123895764,0.0,0.0,0.019728795,0.20399056,0.0,0.017494112,0.0
119,0.17806105,0.0,0.0,0.0,0.1261332,0.0,0.0,0.018722579,0.2038145,0.0,0.017643437,0.0
120,0.17813513,0.0,0.0,0.0,0.127656,0.0,0.0,0.017892286,0.20321009,0.0,0.017866224,0.0
121,0.1780537,0.0,0.00023414195,0.0,0.12883042,0.0,0.0,0.017152473,0.2026184,0.0,0.017995939,0.0
122,0.17761284,0.0,0.00036467612,0.0,0.12943193,0.0,0.0,0.016499504,0.20160782,0.0,0.018162385,0.0
123,0.17703672,0.0,0.00041362643,0.0,0.12962776,0.0,0.0,0.016009942,0.20057292,0.0,0.01829514,0.0
124,0.17626196,0.0,0.00039730966,0.0,0.12945108,0.0,0.0,0.015623093,0.19941004,0.0,0.01843208,0.0
125,0.1752984,0.0,0.0002667755,0.0,0.12878343,0.0,0.0,0.015397131,0.19807671,0.0,0.018540576,0.0
126,0.17416029,0.0,0.000103607774,0.0,0.12788828,0.0,0.0,0.015098527,0.19662486,0.0,0.018592373,0.0
127,0.17293626,0.0,0.0,0.0,0.12680778,0.0,0.0,0.015019819,0.19518575,0.0,0.018637314,0.0
128,0.17175831,0.0,0.0,0.0,0.12545617,0.0,0.0,0.014999285,0.19381192,0.0,0.018688083,0.0
129,0.17048234,0.0,0.0,0.0,0.12390815,0.0,0.0,0.015080065,0.19239564,0.0,0.01877454,0.0
130,0.16914909,0.0,0.0,0.0,0.12225872,0.0,0.0,0.015205383,0.19100156,0.0,0.018744707,0.0
131,0.16776282,0.0,0.0,0.0,0.12032448,0.0,0.0,0.015330985,0.1894519,0.0,0.018817782,0.0
132,0.16637293,0.0,0.0,0.0,0.11832973,0.0,0.0,0.015630543,0.18808605,0.0,0.018836394,0.0
133,0.16495924,0.0,0.0,0.0,0.116036534,0.0,0.0,0.015887246,0.18656461,0.0,0.018916994,0.0
134,0.16331477,0.0,0.0,0.0,0.11355083,0.0,0.0,0.016347691,0.18497445,0.0,0.018960878,0.0
135,0.16167507,0.0,0.0,0.0,0.110807,0.0,0.0,0.016720742,0.18331423,0.0,0.018993646,0.0
136,0.15987694,0.0,0.0,0.0,0.10774192,0.0,0.0,0.017241046,0.18149437,0.0,0.01912281,0.0
137,0.15790941,0.0,0.0,0.0,0.10434069,0.0,0.0,0.017702341,0.17949133,0.0,0.019206107,0.0
138,0.15566832,0.0,0.0,0.0,0.10043478,0.0,0.0,0.018266633,0.17715085,0.0,0.019337729,0.0
139,0.15316509,0.0,0.0,0.0,0.09615572,0.0,0.0,0.01874493,0.17454705,0.0,0.019449085,0.0
140,0.15026277,0.0,0.0,0.0,0.09131731,0.0,0.0,0.019338459,0.17151895,0.0,0.019527808,0.0
141,0.14718917,0.0,0.0,0.0,0.086244926,0.0,0.0,0.019832358,0.16834606,0.0,0.019646212,0.0
142,0.14365408,0.0,0.0,0.0,0.08045001,0.0,0.0,0.020282567,0.16446875,0.0,0.019794017,0.0
143,0.13967495,0.0,0.0,0.0,0.07416606,0.0,0.0,0.02062951,0.1601766,0.0,0.019825652,0.0
144,0.13530427,0.0,0.0,0.0,0.067501634,0.0,0.0,0.020844802,0.15542115,0.0,0.019827664,0.0
145,0.13053508,0.0,0.0,0.0,0.060338363,0.0,0.0,0.021001369,0.15016533,0.0,0.019844294,0.0
146,0.12541054,0.0,0.0,0.0,0.05286883,0.0,0.0,0.020910218,0.14448327,0.0,0.019755274,0.0
147,0.119870454,0.0,0.0,0.0,0.045007676,0.0,0.0,0.02055408,0.13816957,0.0,0.01964292,0.0
148,0.113995805,0.0,0.0,0.0,0.037230954,0.0,0.0,0.02018179,0.13172054,0.0,0.019326568,0.0
149,0.10810055,0.0,0.0,0.0,0.029313773,0.0,0.0,0.019445717,0.12493619,0.0,0.019081503,0.0
150,0.10194197,0.0,0.0,0.0,0.021618858,0.0,0.0,0.018501982,0.11794451,0.0,0.01860851,0.0
151,0.09595902,0.0,0.0,0.0,0.014409006,0.0,0.0,0.01754433,0.11122693,0.0,0.01804088,0.0
152,0.09029299,0.0,0.0,0.0,0.007937238,0.0,0.0,0.016409352,0.104915515,0.0,0.017317131,0.0
153,0.0852526,0.0,0.0,0.0,0.0025546849,0.0,0.0,0.0153770745,0.09943783,0.0,0.01648739,0.0
154,0.08112113,0.0015025437,0.0,0.0,0.0,0.0,0.0,0.01453349,0.09516494,0.0,0.0155527,0.0
155,0.07828224,0.0033872724,0.0,0.0,0.0,0.0,0.0,0.013980463,0.09265107,0.0,0.014509916,0.0
156,0.07723886,0.003594488,0.0,0.0,0.0,0.0,0.0,0.013937607,0.09233388,0.0,0.0135486275,0.0
157,0.077996045,0.002062723,0.0,0.0,0.0,0.0,0.0,0.014244318,0.09417437,0.0,0.012680858,0.0
158,0.08045146,0.0,0.0,0.0,0.0012546629,0.0,0.0,0.015058398,0.09811327,0.0,0.01198031,0.0
159,0.084743515,0.0,0.0,0.0,0.0067902505,0.0,0.0,0.016164437,0.103994995,0.0,0.011536613,0.0
160,0.09027229,0.0,0.0,0.0,0.013842329,0.0,0.0,0.017487273,0.1112317,0.0,0.011268273,0.0
161,0.09690884,0.0,0.0,0.0,0.022118196,0.0,0.0,0.018807575,0.119499475,0.0,0.011226922,0.0
162,0.10426414,0.0,0.0,0.0,0.031281546,0.0,0.0,0.020036831,0.12833501,0.0,0.011381313,0.0
163,0.11215888,0.0,0.0,0.0,0.04118283,0.0,0.0,0.02105926,0.13756593,0.0,0.011626735,0.0
164,0.12034689,0.0,0.0,0.0,0.051455215,0.0,0.0,0.021786347,0.14678277,0.0,0.012054399,0.0
165,0.12844221,0.0,0.0,0.0,0.061932817,0.0,0.0,0.022319406,0.1557815,0.0,0.012451112,0.0
166,0.13650905,0.0,0.0,0.0,0.07237442,0.0,0.0,0.022527903,0.16449204,0.0,0.0128893405,0.0
167,0.14445911,0.0,0.0,0.0,0.08270915,0.0,0.0,0.022456378,0.17288275,0.0,0.013364196,0.0
168,0.15196441,0.0,0.0,0.0,0.09272696,0.0,0.0,0.022163004,0.18064183,0.0,0.013838366,0.0
169,0.15909277,0.0,0.0,0.0,0.10228868,0.0,0.0,0.021661416,0.18786623,0.0,0.014270887,0.0
170,0.16580871,0.0,0.0,0.0,0.11117856,0.0,0.0,0.02098672,0.19444007,0.0,0.014762789,0.0
171,0.17185304,0.0,0.0,0.0,0.11935629,0.0,0.0,0.020397753,0.20041722,0.0,0.015141502,0.0
172,0.17747754,0.0,0.0,0.0,0.12667891,0.0,0.0,0.019620925,0.20573843,0.0,0.015624344,0.0
173,0.1823796,0.0,0.0010989308,0.0,0.13311064,0.0,0.0,0.018991917,0.21037334,0.0,0.01602292,0.0
174,0.18670633,0.0,0.0021105707,0.0,0.13854624,0.0,0.0,0.01846759,0.2144297,0.0,0.016416728,0.0
175,0.19040407,0.0,0.0029100925,0.0,0.14296626,0.0,0.0,0.018166527,0.21790884,0.0,0.016826078,0.0
176,0.19341151,0.0,0.0034811795,0.0,0.14623484,0.0,0.0,0.018030837,0.22069763,0.0,0.017210335,0.0
177,0.1957353,0.0,0.0038401484,0.0,0.14846377,0.0,0.0,0.018145397,0.22293545,0.0,0.017556295,0.0
178,0.19747257,0.0,0.0039706826,0.0,0.14952508,0.0,0.0,0.018457636,0.22453812,0.0,0.01798664,0.0
179,0.19839798,0.0,0.0038890988,0.0,0.1494993,0.0,0.0,0.019063264,0.22553596,0.0,0.018257737,0.0
180,0.19889356,0.0,0.0036280304,0.0,0.14849904,0.0,0.0,0.019851536,0.2261027,0.0,0.018674389,0.0
181,0.19874676,0.0,0.0031874776,0.0,0.14656061,0.0,0.0,0.02086027,0.22615553,0.0,0.018991739,0.0
182,0.19805865,0.0,0.002583757,0.0,0.14379583,0.0,0.0,0.021974802,0.22569987,0.0,0.019251868,0.0
183,0.19685914,0.0,0.001800552,0.0,0.14015721,0.0,0.0,0.02322352,0.22473031,0.0,0.019537315,0.0
184,0.19526747,0.0,0.0009031296,0.0,0.13588539,0.0,0.0,0.024563,0.22345631,0.0,0.019793302,0.0
185,0.19330779,0.0,0.0,0.0,0.13116628,0.0,0.0,0.025947303,0.22188732,0.0,0.019948065,0.0
186,0.19100343,0.0,0.0,0.0,0.1259959,0.0,0.0,0.027259246,0.21988262,0.0,0.020124882,0.0
187,0.18834583,0.0,0.0,0.0,0.120432064,0.0,0.0,0.028585106,0.21754995,0.0,0.020188794,0.0
188,0.18560441,0.0,0.0,0.0,0.11488129,0.0,0.0,0.02978015,0.21519507,0.0,0.0202052,0.0
189,0.18266472,0.0,0.0,0.0,0.109177634,0.0,0.0,0.030930936,0.21255468,0.0,0.020138204,0.0
190,0.17973971,0.0,0.0,0.0,0.10354094,0.0,0.0,0.031934753,0.20991835,0.0,0.020101994,0.0
191,0.17666306,0.0,0.0,0.0,0.09795751,0.0,0.0,0.03273371,0.20701136,0.0,0.019980103,0.0
192,0.1735838,0.0,0.0,0.0,0.09257688,0.0,0.0,0.033443585,0.20411383,0.0,0.01983662,0.0
193,0.17055102,0.0,0.0,0.0,0.08750379,0.0,0.0,0.033948317,0.20120895,0.0,0.019640103,0.0
194,0.16753045,0.0,0.0,0.0,0.08278632,0.0,0.0,0.034393474,0.19832432,0.0,0.01939644,0.0
195,0.16475007,0.0,0.0,0.0,0.0783803,0.0,0.0,0.034735918,0.19562155,0.0,0.019179955,0.0
196,0.16198492,0.0,0.0,0.0,0.07425846,0.0,0.0,0.03488937,0.1928313,0.0,0.018943548,0.0
197,0.15936197,0.0,0.0,0.0,0.070461705,0.0,0.0,0.034983248,0.19016902,0.0,0.018728733,0.0
198,0.15689366,0.0,0.0,0.0,0.06703754,0.0,0.0,0.034989163,0.18764013,0.0,0.018553197,0.0
199,0.15447482,0.0,0.0,0.0,0.06373167,0.0,0.0,0.0349074,0.18503517,0.0,0.018363982,0.0
200,0.15202427,0.0,0.0,0.0,0.06063585,0.0,0.0,0.034767464,0.1824188,0.0,0.0181669,0.0
201,0.14966777,0.0,0.0,0.0,0.057627797,0.0,0.0,0.03453985,0.17978022,0.0,0.018078595,0.0
202,0.14729902,0.0,0.0,0.0,0.054711416,0.0,0.0,0.034326985,0.17714703,0.0,0.017972946,0.0
203,0.14488871,0.0,0.0,0.0,0.051795036,0.0,0.0,0.034114122,0.17445998,0.0,0.017854199,0.0
204,0.14244992,0.0,0.0,0.0,0.048681602,0.0,0.0,0.033813864,0.17159514,0.0,0.017813504,0.0
205,0.13990109,0.0,0.0,0.0,0.04545562,0.0,0.0,0.03342481,0.16858418,0.0,0.017796442,0.0
206,0.13715893,0.0,0.0,0.0,0.042009786,0.0,0.0,0.03313847,0.16539137,0.0,0.017758206,0.0
207,0.13428968,0.0,0.0,0.0,0.03825833,0.0,0.0,0.03279312,0.16201538,0.0,0.017765194,0.0
208,0.13112731,0.0,0.0,0.0,0.03406526,0.0,0.0,0.032301366,0.15817069,0.0,0.017784178,0.0
209,0.12774876,0.0,0.0,0.0,0.02970241,0.0,0.0,0.031808496,0.15420207,0.0,0.017742291,0.0
210,0.124079436,0.0,0.0,0.0,0.024793208,0.0,0.0,0.031285286,0.14978157,0.0,0.017710432,0.0
211,0.120131,0.0,0.0,0.0,0.01953414,0.0,0.0,0.030645177,0.14506476,0.0,0.017689168,0.0
212,0.11586855,0.0,0.0,0.0,0.013888001,0.0,0.0,0.03003122,0.14004084,0.0,0.017582193,0.0
213,0.111534834,0.0,0.0,0.0,0.007932261,0.0,0.0,0.02924107,0.13485463,0.0,0.017449155,0.0
214,0.10676104,0.0,0.0,0.0,0.0015179366,0.0,0.0,0.028332904,0.12908658,0.0,0.017308503,0.0
215,0.10176332,0.0048246235,0.0,0.0,0.0,0.0,0.0,0.027437255,0.12318383,0.0,0.017064095,0.0
216,0.096609026,0.011071503,0.0,0.0,0.0,0.0,0.0,0.026362896,0.116972655,0.0,0.016832277,0.0
217,0.09125844,0.017564118,0.0,0.0,0.0,0.0,0.0,0.02514185,0.110556096,0.0,0.01652661,0.0
218,0.08579917,0.024306685,0.0,0.0,0.0,0.0,0.0,0.02397506,0.10409036,0.0,0.016141057,0.0
219,0.0803854,0.031160668,0.0,0.0,0.0,0.0,0.0,0.022734225,0.097699374,0.0,0.015647143,0.0
220,0.074944004,0.03815317,0.0,0.0,0.0,0.0,0.0,0.02153401,0.09132387,0.0,0.015095919,0.0
221,0.06992124,0.044904113,0.0,0.0,0.0,0.0,0.0,0.02041839,0.08562042,0.0,0.014386639,0.0
222,0.06530127,0.051313534,0.0,0.0,0.0,0.0,0.0,0.019505948,0.08048262,0.0,0.013604507,0.0
223,0.06134598,0.056878462,0.0,0.0,0.0,0.0,0.0,0.018782482,0.07644789,0.0,0.012508482,0.0
224,0.058295295,0.06093456,0.0,0.0,0.0,0.0,0.0,0.018542483,0.07394318,0.0,0.011092499,0.0
225,0.056240126,0.062781915,0.0,0.0,0.0,0.0,0.0,0.01838854,0.072828546,0.0,0.009503245,0.0
226,0.055016086,0.061956108,0.0,0.0,0.0,0.0,0.0,0.018377975,0.07293573,0.0,0.007935718,0.0
227,0.05548939,0.05857584,0.0,0.0,0.0,0.0,0.0,0.018543378,0.074649155,0.0,0.007002592,0.0
228,0.057601735,0.053452402,0.0,0.0,0.0,0.0,0.0,0.019032761,0.07792364,0.0,0.006620243,0.0
229,0.061251566,0.04715021,0.0,0.0,0.0,0.0,0.0,0.019845575,0.08264731,0.0,0.0066658556,0.0
